Publish date,Text,Title,URL,Publish data
2011-06-27T10:39:00+00:00,"Børn og unge libyere lemlæstes, når de træder på fusere, ueksploderede granater, miner og snublefælder. Derfor giver Danmark fire millioner kroner mere til at lade Folkekirkens minerydningshold finde, afmærke og fjerne miner samt ueksploderet ammunition. Det oplyser udviklingsminister Søren Pind (V) i en pressemeddelelse. I april gav Danida minerydningsholdet halvanden million kroner til at arbejde i Benghazi og Tobrouq samt til at kortlægge behovet i Misrata og andre byer. Eksperterne advarer blandt andet befolkningen om faren ved miner. Hidtil har minerydningen i Libyen fået 5,5 millioner danske kroner gennem Folkekirkens Nødhjælp. Desuden støtter Danmark FN og Røde Kors med at hjælpe migranter og andre udlændinge ud af Libyen. Red Barnet har også fået to millioner kroner i Benghazi. I alt har Danmark givet 21,6 millioner kroner gennem FN og danske nødhjælpsorganisationer for at afbøde de humanitære konsekvenser af krigen i Libyen. /ritzau/",Flere kroner til minerydning i Libyen,http://dr.dk/nyheder/indland/flere-kroner-til-minerydning-i-libyen,2011-06-27 10:39:00+00:00
2013-10-07T09:57:00+00:00,"- I fem timer flød vi bare rundt blandt de døde kroppe, fortæller 30-årige Germani Nagassi. Han glemmer aldrig, hvad han oplevede torsdag morgen kun 800 meter fra Lampedusas kyst, porten til Europa og håbet om et bedre liv. - Der var mange børn. Der var en mor med fire børn, en mor med et spædbarn. Alle forsvandt til søs. Mit sind har taget skade. Det er i en frygtelig tilstand, siger han til CNN. På havnen i Lampedusa stabler redningsfolk stadig snesevis af druknede afrikanske flygtninge på lastvogne. 194 ér hevet op af havet. Det tal ventes at stige, da flere hundrede fortsat er savnet. Imens er de bare 155 overlevende begyndt at bearbejde, hvad der skete. De overlevende har fortalt den amerikanske tv-station CNN, at de tilbragte 13 dage til søs, før motoren blev stoppet under en kilometer fra Lampedusa. 18-årige Hamid Mohammad sværger, at et italiensk fartøj så dem. - Den italienske båd sejlede rundt om os to gange, og så forsvandt den bare. Det var der, folk begyndte folk at gå i panik, forklarer han. Men Lampedusas kystvagt afviser pure, at de undlod at komme båden til undsætning. - Fra det øjeblik vi fik nødopkaldet fra fiskerne klokken 7 om morgenen, gik vi i gang med at koordinere redningsindsatsen, siger talsmand for kystvagten, Filippo Marini, til CNN. Fartøjet var pakket flygtninge. Mellem 450 og 500 mennesker skønnes at have været ombord den kun 20 meter lange båd, der stævnede ud fra Misrata i Libyen. De fleste var fra Somalia og Eritrea, og mange af dem på flugt fra politisk forfølgelse ifølge radiostationen BBC World Service. Da Lampedusa - den lille ø i Middelhavet halvvejs mellem Sicilien og Tunesien - er det stykke europæisk jord, der er tættest på Nordafrika, er den et yndet mål for afrikanske flygtninge. Kaptajnen sagde, at de skulle brænde tøj og tæpper for at blive set. - Han samlede sengetøj og tøj og satte ild til det. Men hans benzinbeholder eksploderede, fortæller Hamid Mohammad. Flammerne slikkede op mod morgenhimlen. Mens ilden spredte, stimlede flere og flere af migranterne sammen i den ene side af båden, der snart kæntrede. - Folk skreg, da båden kæntrede, husker Hamid Mohammad. De overlevende afventer nu deres videre skæbne i et tætpakket modtagecenter på øen. Det er bygget til 250 migranter, men huser netop nu mere end 1200 mennesker Mange sover derfor på madrasser og tøjbylter under åben himmel, som 21 Søndag viste i aftes. Imens prøver 23-årige Abrahalli Amare at begribe, at hun er en af de heldige. - Vi forlod vores land på grund af nød og vanskeligheder, så vi kunne leve i fred og hjælpe vores familier. Men vi fandt i stedet denne bitre sorg, forklarer hun. - Det var så uventet, så foruroligende. Itailens indenrigsminister, Angelino Alfano, har kaldt torsdagens ulykke ""en europæisk tragedie"" og opfordrer EU til at gøre noget ved den store tilstrømning af illegale indvandrede fra Afrika og Mellemøsten. Alene i 2013 er 25.000 indvandrere ankommet til Italien. I morgen mødes EU's indenrigsministre. Immigration er øverst på dagsorden.",Overlevende fra Lampedusa: Vi flød rundt blandt døde kroppe,http://dr.dk/nyheder/udland/overlevende-fra-lampedusa-vi-floed-rundt-blandt-doede-kroppe,2013-10-07 09:57:00+00:00
2013-10-12T07:32:00+00:00,"Maltas premierminister, Joseph Muscat, siger, at det europæiske farvand tæt på Afrika er ved at blive en kirkegård, efter at endnu en overfyldt båd med indvandrere fra Afrika er forlist og omkring 50 er druknet. - Vi føler os svigtet af Europa. Jeg ved ikke, hvor mange flere mennesker, der skal dø på havet, før der bliver grebet ind. - Vi vil sørge for at blive hørt ved det næste EU-topmøde, siger Muscat og tilføjer, at det var hurtig indgriben fra Italien og Malta, der reddede et stort antal liv. Den overfyldte båd forliste fredag omkring 100 kilometer syd for den italienske ø Lampedusa og 110 kilometer fra Malta. Forliset skete efter et katastrofalt bådforlis i sidste uge, hvor flere end 300 flygtninge på vej til Europa omkom ud for middelhavsøen Lampedusa. Muscat siger, at mindst 27 er bekræftet omkommet, mens det italienske nyhedsbureau Ansa skriver, at omkring 50 lig er bjærget op fra havet - deriblandt kvinder og omkring 10 børn. - Et skib fra Malta har samlet omkring 150 overlevende op, siger Muscat. Den italienske flåde har reddet omkring 50 overlevende og en stor redningsoperation fortsætter lørdag. En italiensk helikopter med 10 overlevende børn landede fredag på Lampedusa, hvor hundredvis af indvandrere allerede venter på at få behandlet deres sager i overfyldte modtagelsescentre. - I kølvandet på Lampedusa-tragedien har vi hørt solidariske udmeldinger fra alle EU-lande, men disse vil forblive tomme ord, hvis de ikke følges op af konkrete tiltag, siger EUs kommissær for indre anliggender, Cecilia Malmström, i en pressemeddelelse. Det anslås, at mellem 17.000 og 20.000 migranter i de seneste 20 år er omkommet på havet på vej til Europa fra Afrika i små overfyldte fiskerbåde og synkefærdige fartøjer. /ritzau/AFP",Malta: Middelhavet er blevet en kirkegård,http://dr.dk/nyheder/udland/malta-middelhavet-er-blevet-en-kirkegaard,2013-10-12 07:32:00+00:00
2013-10-04T14:59:00+00:00,"Efter den seneste bådkæntning med flygtninge ud for Italiens kyst, har Italien bedt EU om hjælp til at håndtere den kraftige strøm af flygtninge til landet, og indenrigsminister Angelino Alfano omtaler torsdagens ulykke som en europæisk tragedie. Men ifølge DR's EU-korrespondent Ole Ryborg må Italien se langt efter hjælpen fra EU. Unionen har nemlig kun fokus ét sted. - Der skal mere grænsekontrol til. Man har ikke ønsket at hjælpe Italien med de problemer, når de her mennesker kommer. EUs fokus er på at forhindre, at de illegale immigranter overhovedet når frem til EU, siger han. Ifølge Ole Ryborg er der mange politikere i EU, der presser på for at gøre noget ved problemet, men hver gang diskussionen kommer op på det øverste politiske niveau, bliver der kun diskuteret grænsekontrol. - Hovedfokus i EU er at forhindre, at der kommer flere - ikke at prøve at hjælpe flygtningene, så man får forhindret disse flygtningestrømme, siger han. EU har tidligere hjulpet Grækenland med at lukke grænsen mellem Grækenland og Tyrkiet. Derfor rejser de illegale indvandrer nu i højere grad til Italien via Libyen. - Danmark og en række andre lande holder fast i princippet om, at det er det første EU-land, som flygtningene kommer til, som skal håndtere de her mennesker. Og det er det, der er Italiens problem, for det er næsten hele tiden Grækenland eller Italien, som er første land siger Ole Ryborg. Til december starter det nye europæiske grænsesamarbejde FRONTEX, hvor især overvågningssystemet Eurosur, med blandt andet en ny satellitteknologi til overvågning af grænserne, får en central rolle. Se analysen af DR's EU-korrespodent Ole Ryborg, der vurderer EU's rolle og muligheder i forbindelse med illegale flygtninge, i videoen i toppen af artiklen.",VIDEO Korrespondent: EU fokuserer udelukkende på grænsekontrol,http://dr.dk/nyheder/udland/video-korrespondent-eu-fokuserer-udelukkende-paa-graensekontrol,2013-10-04 14:59:00+00:00
2013-07-24T09:16:00+00:00,"Dødstallene vokser, efter en fiskerbåd med op mod 200 asylansøgere med kurs mod Australien forliste natten til onsdag dansk tid ud for Indonesien. Knap 160 af passagererne, der kommer fra Iran, Irak og Sri Lanka, overlevede, mens myndighederne foreløbig har bekræftet, at der er seks omkomne - heriblandt en dreng på 18 måneder og to piger på to og syv år. Båden befandt sig ud for Juleøen, da et voldsomt uvejr ramte, og den begyndte at tage vand ind, fortæller en 42-årig srilankaner ved navn Roy, som overlevede forliset. - Vandet steg fra bunden af skibet, og så gik passagererne i panik. De hoppede i vandet, siger han ifølge avis The Australian. En fisker, Harun på 49 år, i byen Cianjur på det vestlige Java så de skibbrudne skylle i land. - Det var et chokerende syn at se bunkevis af migranter på stranden. Flere og flere kom svømmende, siger han til avisen. Forliset kaster benzin på bålet i Australien, hvor der allerede er en ophedet debat om bådflygtninge op til parlamentsvalget i september. Over 15.000 flygtninge er alene i år kommet til landet. - Vi ser for mange drukneulykker, vi ser for mange forlis, og vis er for mange uskyldige i havsnød, siger premierminister Kevin Rudd ifølge avisen Sydney Morning Herald efter forliset. Så sent som i fredags har premierministeren annonceret nye, skrappe foranstaltninger for at dæmme op for bådflygtningene. Fremover vil de, der pågribes i Australiens farvande, blive transporteret til Papua Ny Guinea nord for Australien.",Fiskerbåd med 200 flygtninge sunket - Vi gik i panik,http://dr.dk/nyheder/udland/fiskerbaad-med-200-flygtninge-sunket-vi-gik-i-panik,2013-07-24 09:16:00+00:00
2013-05-27T04:45:00+00:00,"Fire millioner europæere modtager fødevarehjælp fra Røde Kors i år mod 2,3 millioner i 2009. Hjælpen uddeles til indbyggere i 20 af 27 europæiske lande, og også danskere får hjælp til betaling af kontingenter og børneudflugter. - Røde Kors har ikke siden 2. verdenskrig delt så meget fødevarehjælp ud som tilfældet er nu. Der er rigtig mange, som desværre er afhængige af hjælp i den her vanskelige situation, siger Anders Ladekarl, der er generalsekretær for Røde Kors i Danmark. Tidligere var det typisk migranter og andre udsatte grupper, der modtog hjælp fra Røde Kors, men på det seneste har modtagergruppen ændret sig, så det nu også er unge og førtidspensionister, der har brug for hjælp til at klare hverdagen. - Vi oplever, at flere og flere falder ud af de sikkerhedsnet, som tidligere har eksisteret, men som i mange lande er sparet væk eller strammet gevaldigt op, siger Anders Ladekarl. Anders Ladekarl tror, at den økonomiske krise i Europa vil fortsætte, og at europæerne i flere år fremover vil være afhængige af fødevarehjælp fra Røde Kors. - Jeg tror desværre, at det her problem er kommet for at blive. Jeg tror også, at vi kommer til at se det i stigende grad i Danmark, siger han. - Ikke nødvendigvis med mad, der deles ud af Røde Kors, men vi oplever børnefamilier som er stærkt pressede, hvor vi for første gang nogensinde har måttet uddele penge til folk, så de kan betale for eksempel kontingenter og udflugter for deres børn, siger Anders Ladekarl.",Fire millioner europæere får mad fra Røde Kors,http://dr.dk/nyheder/udland/fire-millioner-europaeere-faar-mad-fra-roede-kors,2013-05-27 04:45:00+00:00
2013-05-24T20:09:00+00:00,"Den afghanske hovedstad, Kabul, blev fredag rystet af eksplosioner og skud, da Taliban stormede en FN-bygning og flere offentlige bygninger, hvilket udløste en fem timer lang skudveksling med afghanske soldater. En politimand og mindst fem talibanere meldes dræbt, mens en halv snes mennesker blev såret - deriblandt adskillige udlændinge. En talsmand for Taliban, Zabiullah Mujahid, bekræfter over for det franske nyhedsbureau AFP, at det var den islamistiske oprørsbevægelse, som stod bag angrebet, der blev indledt med en selvmordsbombe i en bil. - En gruppe af vore mujahedinere bevæbnet med tunge og lette våben indtog derefter en position i en bygning og skød mod flere mål, deriblandt en bygning for udlændinge og medlemmer af en efterretningstjeneste, siger han. Skudvekslingerne brød ud, da sikkerhedsstyrker ankom til stedet. Kampene varede i fem timer. Norske specialstyrker deltog også i kampene. - De norske specialstyrker i Kabul støttede den afghanske specialpolitistyrke CRU. Der er ikke meldt om skader på norsk personel indtil nu, sige en talskvinde for det norske forsvars operative hovedkvarter til nyhedsbureauet NTB sent fredag. Norge har i alt 300 soldater tilbage i Afghanistan. En bygning, som anvendes af Den Internationale Organisation for Migration (IOM), var centrum for angrebene. En italiensk kvinde, der arbejder for organisationen, blev alvorligt såret. - Hun blev såret, da to granater eksploderede. Tre nepalesiske sikkerhedsfolk blev også lettere såret. Det er uklart, hvorvidt vores bygning var målet for angrebet, siger Chris Lom, der er talsmand for IOM. IOM er den største internationale organisation, der primært fokuserer på migration og overvågning af migranters rettigheder. Taliban har tidligere gennemført opsigtvækkende angreb i den afghanske hovedstad. I september 2011 lykkedes det oprørerne at holde centrale bydele belejret i 20 timer. /ritzau/AFP",Fem timers kampe: Taliban slog til i Kabul,http://dr.dk/nyheder/udland/fem-timers-kampe-taliban-slog-til-i-kabul,2013-05-24 20:09:00+00:00
2010-06-15T04:03:00+00:00,"Kinas premierminister Wen Jibao opfordrer landets virksomheder til at behandle deres unge ansatte, der forlader deres hjem i provinserne for at arbejde i industrien og byggesektoren, bedre Kinesisk presse citerer Wen, der mandag talte med migrant-arbejdere i Beijing. - Migrantarbejdere fra landet er hovedkraften i vore dages industrielle arbejdsstyrke. Vores velstand og vores høje bygninger er alt sammen destillater af jeres hårde arbejde og sved, sagde Wen. - Regeringen og alle dele af samfundet bør behandle unge migrantarbejdere som de ville behandle deres egne børn, understregede den kinesiske regeringschef. Wens bemærkninger falder sammen med at en af de mest omtalte strejker i den aktuelle bølge af social uro ser ud til at nærme sig en løsning. Ifølge ledelsen af den japanske bilproducent Hondo, er arbejdet på en fabrik i Guandong normaliseret i dag.",Kinesisk leder: Arbejdere skal behandles godt,http://dr.dk/nyheder/udland/kinesisk-leder-arbejdere-skal-behandles-godt,2010-06-15 04:03:00+00:00
2012-12-24T00:48:00+00:00,"Illegal arbejdskraft breder sig i Danmark, og antallet af sigtelser vokser støt, skriver Politiken. Fra 287 sigtelser i 2010 og 394 sidste år er der i år til og med november sigtet 558 udlændinge for at arbejde uden den nødvendige tilladelse. - Antallet er steget konstant fra 2006 og til i dag. Det på trods af at borgerne fra de 10 nye østlande i EU i 2009 fik ret til at arbejde i Danmark, siger vicepolitikommissær Michael Nymand fra Rigspolitiets Nationale Udlændingecenter til avisen. I dag er det især udlændinge fra Afrika, Mellemøsten og Asien, der fylder statistikkerne. Det stigende antal sigtede skyldes blandt andet en styrket politiindsats, men også at flere kommer til landet for at arbejde uden papirer, vurderer Michael Nymand. Der findes ikke statistik over de brancher, der bruger mest illegal arbejdskraft. Politiken har dog talt med en række kilder, som samstemmende fortæller, at de oftest oplever det i rengøringsbranchen, pizzeriaer, bagerier, kiosker, restaurationer, landbrug, bordeller og hoteller. - Det foregår i mange tilfælde lige for næsen af os. Denne form for udokumenteret arbejdskraft bliver en mere og mere integreret del af arbejdsmarkedet, siger Helle Stenum, migrationsforsker ved Roskilde Universitet, til Politiken. Når en arbejdsgiver ansætter en udlænding, skal han eller hun sikre sig, at personen har arbejds- og opholdstilladelse. Men det sker langt fra altid. - Nogle kan ikke finde ud af at sætte sig ind i reglerne. Men en rigtig stor del af dem, vi finder, gør det også med fuldt overlæg, når de ansætter en illegal, siger lederen af Københavns Politis udlændingekontrolgruppe, vicepolitikommissær Kjeld Farcinsen. Den usynlige arbejdskraft er kommet for at blive, mener migrationsforsker Kirsten Hviid, der på Aalborg Universitet har forsket i kineseres illegale arbejde i restaurationsbranchen. Migranter, der arbejder uden illegalt, er udbredt i hele Europa og skyldes et etableret udbud og efterspørgsel. /ritzau/",Illegal arbejdskraft breder sig mere og mere,http://dr.dk/nyheder/indland/illegal-arbejdskraft-breder-sig-mere-og-mere,2012-12-24 00:48:00+00:00
2013-10-25T13:13:00+00:00,"EU's stats- og regeringschefer udtrykker i samlet flok deres dybtfølte sorg over de nylige druknekatastrofer ud for den italienske ø Lampedusa, hvor to forlis kostede flere hundrede flygtninge livet. Og de er enige om, at der nu er behov for solidarisk og målrettet handling for at forhindre, at flere drukner til havs. Det fortæller EU's præsident, Herman Van Rompuy, fredag eftermiddag, netop som de 28-ledere har afsluttet deres to dage lange topmøde i Bruxelles. Her blev der som ventet ikke lagt op til en helt ny kurs i asylpolitikken, men fokuseret på, hvordan man hurtigt kan skærpe den allerede igangværende indsats på området. - Både jeg selv og mine kolleger i Det Europæiske Råd er optaget af, hvordan vi kan hindre den slags tragedier, men det er ikke noget, der kan gøres med et snuptag, siger statsminister Helle Thorning-Schmidt (S). - Der er behov for en omfattende indsats. Det kræver bedre overvågning af grænser og registrering og en aktiv indsats i nærområderne, siger hun. Derfor vil EU-lederne nu have styrket EU's grænseagentur, Frontex, dele ansvaret med de sydeuropæiske medlemslande, som er mest berørt af flygtningestrømme, og fortsat samarbejde med migranternes hjem- og transitlande for at tage hånd om årsagerne. Samtidig opfordrer de til, at det nye overvågningssystem Eurosur hurtigt bliver etableret i de enkelte medlemslande. - Det vil hjælpe med at spore små fartøjer og redde menneskeliv. Alene i nat, mens vi var samlet her, var der mindst seks redningsaktioner i Italien, hvor over 700 liv blev reddet, siger Van Rompuy. - Europa kan ikke acceptere, at hundreder dør ved vores grænser. Vi vil sørge for, at der nu kommer skred i sagerne, siger også EU-kommissionsformand José Manuel Barroso. En nyligt nedsat taskforce, der skal se asylindsatsen efter i sømmene, skal således melde tilbage til EU's indenrigsministre i december. - Der er tale om operationelle forslag, så vi kan skride til handling om to måneder, siger EU's præsident. Og det er tilstrækkeligt for den italienske premierminister, Enrico Letta, der har presset massivt på for at få en hjælpende hånd fra EU. Han er tilfreds med resultatet af topmødet. - Det er vigtigt med EU-princippet om solidaritet, understreger han. /ritzau/",Lampedusa-problematik: EU-ledere vil se handling nu,http://dr.dk/nyheder/politik/lampedusa-problematik-eu-ledere-vil-se-handling-nu,2013-10-25 13:13:00+00:00
2012-06-13T05:18:49+00:00,"Stadig flere danske arbejdsløse vender jobcentrene ryggen og prøver lykken i udlandet. Sidste år valgte 1108 danskere at benytte deres ret til at tage tre måneders dagpenge med til et andet EU-land for at søge job, skriver Avisen.dk. Det er næsten dobbelt så mange som i 2008, hvor kun 630 arbejdsløse valgte det danske jobmarked fra. Det viser en opgørelse fra Styrelsen for Fastholdelse og Rekruttering. Ifølge A-kassernes Samvirke viser udlandet sig at være det rigtige valg for en hel dels vedkommende. - 40-50 procent får et arbejde i løbet af de tre måneder. Så vores opfattelse er, at det for mange er en god beslutning, siger juridisk chefkonsulent Ingmar Jørgensen til Avisen.dk. Stigningen i de danske job-migranter skyldes først og fremmest, at arbejdsløsheden er steget. Men det spiller også en rolle, at nye regler siden 2010 har gjort det nemmere. Før var det nemlig værtslandet, der skulle sørge for at udbetale dagpenge - og det gik der ofte kludder i. Men nu får en dansker dagpenge fra Danmark, selv om han søger job som havnearbejder i Portugal. Det har været tilladt at tage tre måneders dagpenge med til et andet EU-land siden 1971. Muligheden gælder også i en håndfuld gamle kolonier i troperne, som man normalt ikke forbinder med EU. A-kassernes Samvirke mener dog ikke, at strandene på Martinique i Caribien, Réunion ud for Afrikas østkyst eller De Canariske Øer er fyldt med arbejdsløse danskere af den grund. Det er da også England og Tyskland, der topper listen over EU-lande, hvor flest danskere har valgt at prøve lykken. - Vi kan ikke afvise, at enkelte benytter sig af muligheden for en tur sydpå som en form for ferie på A-kassens regning. Det kan godt være, at Martinique lyder fedt, men der er altså ikke nogen job, siger Ingmar Jørgensen.",Danskere søger job i Europa,http://dr.dk/nyheder/indland/danskere-soeger-job-i-europa,2012-06-13 05:18:49+00:00
2012-06-01T14:38:00+00:00,"Trods de seneste års skærpede tone i udlændingedebatten er danskerne sammen med svenskerne og hollænderne blandt de europæiske folk, der er mest indstillet på at åbne arme og landegrænser for udlændinge i nød. En holdningsundersøgelse lavet for Eurobarometer viser, at 92 procent af danskerne synes, EU's medlemslande skal yde beskyttelse og tilbyde asyl til folk, der føler sig forfulgt i deres hjemlande. Undersøgelsen viser også, at mange EU-borgere sætter stor pris på det grænseløse Schengen-samarbejde og mener, at EU også på længere sigt må være åben over for ikke bare asyalansøgere, men også arbejdskraft fra lande uden for EU. Det omfattende talmateriale og den årlige gennemgang af EU's egen asyl- og indvandringspolitik viser ifølge EU-kommissær for indre anliggender Cecilia Malmström, at der er behov for at styrke samarbejdet om indvandring og kontrol af de ydre grænser. Men også for en ny politisk tone. - De politiske ledere må holde inde med den indvandringsfjendtlige retorik, der er så udbredt. Migration er kommet for at blive, siger Malmström på et pressemøde i Bruxelles. 10 af de 27 EU-lande - Frankrig, Tyskland, Italien, Belgien, Sverige, Storbritannien, Holland, Østrig, Grækenland og Polen - modtager 90 procent af alle asylansøgere i EU, og kommissæren opfordrer de øvrige 17 lande til at gøre mere for at dele byrden. EU-systemet er i øjeblikket i gang med en større gennemgang af hele asylsystemet, og kommissæren inviterer nu til en supplerende debat om, hvordan EU skal håndtere økonomisk indvandring. Der er i EU officielt registreret 20,2 millioner indbyggere, der er rejst til fra lande uden for EU. Det svarer til 4 procent af EU's samlede indbyggertal og 9,4 procent af alle migranter på verdensplan. /ritzau/",Danskerne blandt de mest asylvenlige i EU,http://dr.dk/nyheder/udland/danskerne-blandt-de-mest-asylvenlige-i-eu,2012-06-01 14:38:00+00:00
2011-04-04T21:18:45+00:00,"Kvinder fra Thailand, som arbejder i sexindustrien, har ofte også ufaglærte job på fabrik, i køkkener eller inden for rengøring. Det fremgår af en ny afhandling fra Roskilde Universitet, skriver Nyhedsbrevet 3F. - Det er ikke sådan, at de enten er prostituerede eller arbejder på fabrik. Det er meget mere flydende. Ofte skifter de mellem prostitution og forskellige ufaglærte jobs, siger Marlene Spanger, Roskilde Universitet. Hun har netop forsvaret sin ph.d.-afhandling om kvindelige thailandske migranter, som prostituerer sig i Danmark. Mange af de kvinder, der vælger prostitution, mener, at prostitution er mindre hårdt end mange ufaglærte jobs. - Det kommer an på, hvilke betingelser man prostituerer sig under. Hvis der ikke er en alfons, der fortæller dem, hvor mange kunder de skal have, og hvis de måske kun behøver at sælge sex nogle gange om ugen, kan det for nogle være mere attraktivt end ufaglært arbejde, siger Marlene Spanger. Marlene Spanger har blandt andet interviewet en kvinde fra Thailand, der i en periode arbejdede på en rejefabrik i Jylland. - Hun fortalte, at arbejdet på fabrikken simpelthen var for hårdt, og derfor blev hun introduceret til prostitution, siger Marlene Spanger. En anden kvinde fortæller, at hun hellere vil arbejde på massageklinik end at gøre rent på et kontor.",Sexarbejdere bijobber med rengøring,http://dr.dk/nyheder/indland/sexarbejdere-bijobber-med-rengoering,2011-04-04 21:18:45+00:00
2011-05-18T12:49:09+00:00,"Når integrations- og udviklingsminister Søren Pind nu udvider au pair-ordningen til også at kunne bruges af pensionist-par, så er det at udvande au pair-begrebet til kun at være billig arbejdskraft. Til gengæld vil den kulturudveksling, der oprindeligt var hele meningen med ordningen, forsvinde, mener Helle Stenum, der er forsker og ph.d. i migration. - Søren Pind annoncerer det helt klart som en nem og ubureaukratisk måde at få ansat en hushjælp på. Og den her hushjælp er så en billig arbejdskraft; en tredjeverdens kvinde, der bliver hentet hertil som au pair, mener hun. Ifølge Stenum bliver au pair-ordningen allerede i dag brugt som billig arbejdskraft. Men der har været en forestilling om, at kulturel udveksling er det primære formål, og det er hele forudsætningen for, at en au pair får en forholdsvis lav en løn. - Man kan sige, der vil altid foregå kulturel udveksling, når man installerer en migrant i sit hjem, men det vil ikke være det, der er formålet med denne her ordning. Det vil for ægteparret være, at få noget hjælp i huset, og formålet for au pairen vil typisk være at tjene penge, siger hun. Problemet med den byttehandel er, at en au pair har en meget svag position, når hun er i Danmark. En au pair har ikke en arbejdstilladelse, og hendes opholdstilladelse er bundet til den familie, hun er hos. Derfor kan en løsning være, at forbedre au pairernes arbejdsvilkår, men så er der reelt ikke længere tale om en au pair, mener Helle Stenum. - Så skal vi kalde dem, det de er, og anerkende dem som arbejdskraft og give dem nogle vilkår, som ligner det øvrige arbejdsmarkeds. En au pair, der arbejder op til 30 timer om ugen, skal have 3.050 kroner om måneden i løn plus kost og logi.",Forsker: Au pair bliver billig arbejdskraft,http://dr.dk/nyheder/indland/forsker-au-pair-bliver-billig-arbejdskraft,2011-05-18 12:49:09+00:00
2013-10-03T09:19:00+00:00,"En fartøj med flere hundrede illegale immigranter er sunket ud for den italienske ø Lampedusa, og 93 er fundet druknet, oplyser nyhedsbureauet Ansa. Hen på eftermiddagen torsdag oplyser den italienske kystvagt, at yderligere godt 20 lig er bjærget i området omkring det forliste fartøj. - Kystvagtens dykkere har indledt deres inspektion. De har fundet omkring 20 lig omkring skibet på 40 meters dybde, siger Floriana Segreto fra den italienske kystvagt. Hun tilføjer, at dykkerne fortsætter deres søgning efter omkomne. - De overlevende er i en tilstand af chok, fortæller øens borgmester, Giusi Nicolini. Sammenlignet med 2012 har FN i årets første seks måneder registreret knap 4000 flere bådflygtninge. Mere end 100 nordafrikanske flygtninge mistede torsdag livet, da de prøvede at krydse Middelhavet i en båd. Det er dog hverken første eller sidste gang, at flygtninge prøver at tage søvejen til Europa. - I årets første seks måneder er 8400 migranter og asylansøgere kommet til Italien og Maltas kyster. Det er en stigning i forhold til de første seks måneder i 2012, hvor der ankom 4500 bådflygtninge til de to lande. - 7800 af flygtningene er kommet til Italien, mens 600 af dem er kommet til Malta. - 6700 flygtninge begyndte deres bådrejse i Libyen, mens de resterende 1700 har taget turen fra Grækenland eller Malta. - I hele 2012 ankom 15.000 flygtninge til Italien og Malta. - I årets første seks måneder er 40 døde i forsøget på at komme fra Nordafrika til Europa. Tallet er baseret på interviews med bådflygtninge, der nåede frem til Europa. - I 2012 blev 500 bådflygtninge meldt savnet eller døde. Kilde: FN's Flygtningehøjkommissariat (UNHCR) /ritzau/ - De har ligget i vandet siden tidligt i morges, forklarer han. Han siger, at skibet sank, efter bådflygtningene tændte et bål for at tiltrække sig opmærksomhed inde fra land. Det udløste en brand om bord. Lampedusa ud for Sicilien er mange ilegale immigranters vej ind i Europa. 151 er samlet op i live fra den sunkne båd, som formodes at være afsejlet fra Libyen, oplyser kystvagten. De fleste af dem var tilsyneladende fra Eritrea. Men dødstallet kan stige kraftigt, for det formodes, at der var 500 om bord på den sunkne båd. De overlevende blev sejlet ind til havnen i Lampedusa, rystede og viklet ind i termotæpper, mens flere redningsfolk brød grædende sammen. Redningsaktionen var fortsat i gang først på eftermiddagen. Premierminister Enrico Letta kalder det i en twitter-meddelelse ""en enorm tragedie"". I Lampedusa ankom der i løbet af natten en anden båd med 463 immigranter om bord. Mandag gik en båd på grund ud for Sicilien, og det tvang 200 bådflygtninge til at svømme i land, men flere end 13 druknede. Hvert år, når havtemperaturen er høj i sommermånederne, forsøger titusinder fra Mellemøsten, Asien og Afrika at krydse Middelhavet i skrøbelige både for at nå til Europa. /ritzau/",Dødstal efter skibsforlis stiger fortsat,http://dr.dk/nyheder/udland/doedstal-efter-skibsforlis-stiger-fortsat,2013-10-03 09:19:00+00:00
